ngansen@hanryxvault:~/Hanryx-Vault-POS/pi-setup $ cd ~/Hanryx-Vault-POS/pi-setup

# Have the tablet attempt a print again, then immediately:
docker compose logs --since 3m pos | tail -120
WARN[0000] The "GITHUB_TOKEN" variable is not set. Defaulting to a blank string. 
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:10 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:10 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:11 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:12 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:12 +0000] "GET /print/status HTTP/1.1" 200 71 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:12 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:12 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:13 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:13 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:14 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:14 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:15 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:15 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:15 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:16 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:16 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:17 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:17 +0000] "GET /print/status HTTP/1.1" 200 71 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:17 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:18 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:18 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:18 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:19 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 127.0.0.1 - - [29/Apr/2026:03:40:19 +0000] "GET /health HTTP/1.1" 200 316 "-" "curl/7.88.1"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /print/status HTTP/1.1" 200 71 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /print/status HTTP/1.1" 200 71 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:20 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:21 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:21 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:22 +0000] "GET /print/status HTTP/1.1" 200 71 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:22 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:22 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:23 +0000] "GET /scan/pending HTTP/1.1" 200 21 "-" "okhttp/4.12.0"
pos-1  | 100.118.170.69 - - [29/Apr/2026:03:40:23 +0000] "GET /tablet/trade/current HTTP/1.1" 200 15 "-" "okhttp/4.12.0"
